timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1709276644901,1053,POST Login,200,OK,Thread Group 1-41,text,true,,1316,283,3,3,https://thinking-tester-contact-list.herokuapp.com/users/login,1053,0,795
1709276645955,262,POST Log Out,200,OK,Thread Group 1-41,text,true,,1316,329,3,3,https://thinking-tester-contact-list.herokuapp.com/users/logout,262,0,0
1709276645400,1051,POST Login,200,OK,Thread Group 1-42,text,true,,1316,283,3,3,https://thinking-tester-contact-list.herokuapp.com/users/login,1051,0,789
1709276646452,258,POST Log Out,200,OK,Thread Group 1-42,text,true,,1316,329,3,3,https://thinking-tester-contact-list.herokuapp.com/users/logout,258,0,0
1709276645898,1034,POST Login,200,OK,Thread Group 1-43,text,true,,1324,283,3,3,https://thinking-tester-contact-list.herokuapp.com/users/login,1034,0,776
1709276646933,257,POST Log Out,200,OK,Thread Group 1-43,text,true,,1324,329,3,3,https://thinking-tester-contact-list.herokuapp.com/users/logout,257,0,0
1709276646397,1059,POST Login,200,OK,Thread Group 1-44,text,true,,1324,283,3,3,https://thinking-tester-contact-list.herokuapp.com/users/login,1059,0,797
1709276647456,263,POST Log Out,200,OK,Thread Group 1-44,text,true,,1324,329,3,3,https://thinking-tester-contact-list.herokuapp.com/users/logout,263,0,0
1709276646897,1073,POST Login,200,OK,Thread Group 1-45,text,true,,1316,283,3,3,https://thinking-tester-contact-list.herokuapp.com/users/login,1073,0,812
1709276647971,259,POST Log Out,200,OK,Thread Group 1-45,text,true,,1316,329,3,3,https://thinking-tester-contact-list.herokuapp.com/users/logout,259,0,0
1709276647398,1083,POST Login,200,OK,Thread Group 1-46,text,true,,1316,283,3,3,https://thinking-tester-contact-list.herokuapp.com/users/login,1083,0,822
1709276648482,262,POST Log Out,200,OK,Thread Group 1-46,text,true,,1316,329,3,3,https://thinking-tester-contact-list.herokuapp.com/users/logout,262,0,0
1709276647899,1057,POST Login,200,OK,Thread Group 1-47,text,true,,1312,283,3,3,https://thinking-tester-contact-list.herokuapp.com/users/login,1057,0,793
1709276648957,261,POST Log Out,200,OK,Thread Group 1-47,text,true,,1312,329,3,3,https://thinking-tester-contact-list.herokuapp.com/users/logout,260,0,0
1709276648399,1064,POST Login,200,OK,Thread Group 1-48,text,true,,1312,283,3,3,https://thinking-tester-contact-list.herokuapp.com/users/login,1064,0,795
1709276649463,257,POST Log Out,200,OK,Thread Group 1-48,text,true,,1312,329,3,3,https://thinking-tester-contact-list.herokuapp.com/users/logout,257,0,0
1709276648902,1045,POST Login,200,OK,Thread Group 1-49,text,true,,1316,283,3,3,https://thinking-tester-contact-list.herokuapp.com/users/login,1045,0,787
1709276649948,257,POST Log Out,200,OK,Thread Group 1-49,text,true,,1316,329,3,3,https://thinking-tester-contact-list.herokuapp.com/users/logout,257,0,0
1709276649398,1064,POST Login,200,OK,Thread Group 1-50,text,true,,1316,283,3,3,https://thinking-tester-contact-list.herokuapp.com/users/login,1064,0,801
1709276650463,268,POST Log Out,200,OK,Thread Group 1-50,text,true,,1316,329,3,3,https://thinking-tester-contact-list.herokuapp.com/users/logout,268,0,0
1709276649898,1058,POST Login,200,OK,Thread Group 1-51,text,true,,1312,283,3,3,https://thinking-tester-contact-list.herokuapp.com/users/login,1058,0,797
1709276650957,261,POST Log Out,200,OK,Thread Group 1-51,text,true,,1312,329,3,3,https://thinking-tester-contact-list.herokuapp.com/users/logout,261,0,0
1709276650398,1063,POST Login,200,OK,Thread Group 1-52,text,true,,1312,283,3,3,https://thinking-tester-contact-list.herokuapp.com/users/login,1063,0,796
1709276651462,257,POST Log Out,200,OK,Thread Group 1-52,text,true,,1312,329,3,3,https://thinking-tester-contact-list.herokuapp.com/users/logout,257,0,0
1709276650898,1040,POST Login,200,OK,Thread Group 1-53,text,true,,1312,283,3,3,https://thinking-tester-contact-list.herokuapp.com/users/login,1040,0,781
1709276651938,281,POST Log Out,200,OK,Thread Group 1-53,text,true,,1312,329,3,3,https://thinking-tester-contact-list.herokuapp.com/users/logout,280,0,0
1709276651397,1074,POST Login,200,OK,Thread Group 1-54,text,true,,1312,283,3,3,https://thinking-tester-contact-list.herokuapp.com/users/login,1074,0,818
1709276652471,256,POST Log Out,200,OK,Thread Group 1-54,text,true,,1312,329,3,3,https://thinking-tester-contact-list.herokuapp.com/users/logout,256,0,0
1709276651897,1058,POST Login,200,OK,Thread Group 1-55,text,true,,1308,283,3,3,https://thinking-tester-contact-list.herokuapp.com/users/login,1058,0,795
1709276652956,257,POST Log Out,200,OK,Thread Group 1-55,text,true,,1308,329,3,3,https://thinking-tester-contact-list.herokuapp.com/users/logout,257,0,0
1709276652399,1052,POST Login,200,OK,Thread Group 1-56,text,true,,1308,283,3,3,https://thinking-tester-contact-list.herokuapp.com/users/login,1051,0,788
1709276653451,259,POST Log Out,200,OK,Thread Group 1-56,text,true,,1308,329,3,3,https://thinking-tester-contact-list.herokuapp.com/users/logout,259,0,0
1709276652897,1059,POST Login,200,OK,Thread Group 1-57,text,true,,1308,283,3,3,https://thinking-tester-contact-list.herokuapp.com/users/login,1059,0,795
1709276653957,259,POST Log Out,200,OK,Thread Group 1-57,text,true,,1308,329,3,3,https://thinking-tester-contact-list.herokuapp.com/users/logout,259,0,0
1709276653399,1065,POST Login,200,OK,Thread Group 1-58,text,true,,1308,283,3,3,https://thinking-tester-contact-list.herokuapp.com/users/login,1065,0,807
1709276654465,264,POST Log Out,200,OK,Thread Group 1-58,text,true,,1308,329,3,3,https://thinking-tester-contact-list.herokuapp.com/users/logout,264,0,0
